flight_id,date_key,airline_key,origin_key,dest_key,op_carrier_fl_num,crs_dep_time,dep_time,dep_delay,crs_arr_time,arr_time,arr_delay,taxi_out,taxi_in,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,cancelled,diverted,cancellation_code
5494,20240324,14,217,51,3419.0,1000,955.0,-5.0,1100,1045.0,-15.0,8.0,4.0,60.0,50.0,38.0,159.0,0,0,0,0,0,0,0,
5495,20240629,4,155,275,2903.0,2259,2308.0,9.0,257,314.0,17.0,41.0,5.0,238.0,246.0,200.0,1598.0,9,0,8,0,0,0,0,
5496,20240301,2,83,194,2090.0,2042,2043.0,1.0,27,14.0,-13.0,12.0,6.0,165.0,151.0,133.0,1121.0,0,0,0,0,0,0,0,
5497,20240810,14,82,67,433.0,1400,1358.0,-2.0,1445,1433.0,-12.0,10.0,6.0,45.0,35.0,19.0,73.0,0,0,0,0,0,0,0,
5498,20240918,3,266,18,492.0,1555,1554.0,-1.0,2340,2335.0,-5.0,22.0,6.0,285.0,281.0,253.0,2182.0,0,0,0,0,0,0,0,
5499,20240820,5,40,225,514.0,1645,1855.0,130.0,1921,2115.0,114.0,26.0,7.0,336.0,320.0,287.0,2300.0,10,0,0,0,104,0,0,
5500,20240418,5,268,276,715.0,1325,1424.0,59.0,1619,1709.0,50.0,19.0,8.0,114.0,105.0,78.0,599.0,0,0,0,0,50,0,0,
5501,20240403,11,265,79,5602.0,1120,1110.0,-10.0,1259,1236.0,-23.0,14.0,7.0,99.0,86.0,65.0,474.0,0,0,0,0,0,0,0,
5502,20240516,2,163,83,777.0,1435,,,1925,,,,,170.0,,,1055.0,0,0,0,0,0,1,0,B
5503,20240310,2,79,216,489.0,1230,1231.0,1.0,1346,1336.0,-10.0,20.0,9.0,136.0,125.0,96.0,612.0,0,0,0,0,0,0,0,
5504,20240806,12,278,268,5435.0,1430,1758.0,208.0,1535,1844.0,189.0,12.0,3.0,65.0,46.0,31.0,86.0,0,0,0,0,189,0,0,
5505,20241104,1,148,174,4952.0,1816,1803.0,-13.0,2029,1959.0,-30.0,12.0,7.0,133.0,116.0,97.0,660.0,0,0,0,0,0,0,0,
5506,20240713,10,256,273,450.0,1505,1507.0,2.0,1628,1619.0,-9.0,12.0,4.0,83.0,72.0,56.0,417.0,0,0,0,0,0,0,0,
5507,20240719,5,165,163,2653.0,2240,,,2354,,,,,74.0,,,236.0,0,0,0,0,0,1,0,A
5508,20241003,15,40,65,4641.0,1941,1933.0,-8.0,2155,2150.0,-5.0,29.0,7.0,134.0,137.0,101.0,640.0,0,0,0,0,0,0,0,
5509,20240916,13,165,268,2270.0,1355,1406.0,11.0,1518,1600.0,42.0,43.0,3.0,83.0,114.0,68.0,337.0,5,0,31,0,6,0,0,
5510,20241030,14,51,195,3638.0,1405,1358.0,-7.0,1505,1450.0,-15.0,15.0,5.0,120.0,112.0,92.0,641.0,0,0,0,0,0,0,0,
5511,20241011,11,79,205,5130.0,1523,1511.0,-12.0,1716,1643.0,-33.0,19.0,3.0,173.0,152.0,130.0,931.0,0,0,0,0,0,0,0,
5512,20241225,7,280,223,894.0,1845,1848.0,3.0,2220,2239.0,19.0,16.0,19.0,155.0,171.0,136.0,994.0,3,0,16,0,0,0,0,
5513,20240601,2,268,64,1960.0,706,701.0,-5.0,1513,1505.0,-8.0,21.0,18.0,307.0,304.0,265.0,2296.0,0,0,0,0,0,0,0,
5514,20240626,12,82,88,4679.0,940,939.0,-1.0,1054,1045.0,-9.0,15.0,7.0,74.0,66.0,44.0,251.0,0,0,0,0,0,0,0,
5515,20241208,9,83,59,3547.0,1102,1058.0,-4.0,1305,1251.0,-14.0,22.0,6.0,123.0,113.0,85.0,685.0,0,0,0,0,0,0,0,
5516,20241106,14,283,136,2529.0,1055,1052.0,-3.0,1310,1253.0,-17.0,9.0,4.0,135.0,121.0,108.0,687.0,0,0,0,0,0,0,0,
5517,20240709,3,219,165,1452.0,1940,1932.0,-8.0,2224,2208.0,-16.0,15.0,11.0,164.0,156.0,130.0,984.0,0,0,0,0,0,0,0,
5518,20240827,12,165,95,6230.0,800,753.0,-7.0,1104,1052.0,-12.0,12.0,7.0,124.0,119.0,100.0,715.0,0,0,0,0,0,0,0,
5519,20240827,2,244,64,750.0,1248,1243.0,-5.0,1355,1337.0,-18.0,10.0,15.0,67.0,54.0,29.0,130.0,0,0,0,0,0,0,0,
5520,20240408,11,53,64,5245.0,1249,1239.0,-10.0,1353,1351.0,-2.0,24.0,19.0,64.0,72.0,29.0,88.0,0,0,0,0,0,0,0,
5521,20241030,14,90,283,2789.0,730,724.0,-6.0,800,754.0,-6.0,9.0,8.0,90.0,90.0,73.0,440.0,0,0,0,0,0,0,0,
5522,20240217,2,83,222,2672.0,1046,1045.0,-1.0,1311,1249.0,-22.0,16.0,4.0,265.0,244.0,224.0,1616.0,0,0,0,0,0,0,0,
5523,20240807,2,225,216,1866.0,22,44.0,22.0,551,603.0,12.0,12.0,7.0,209.0,199.0,180.0,1440.0,0,0,0,0,0,0,0,
5524,20240801,14,163,215,680.0,1745,1757.0,12.0,1850,1844.0,-6.0,8.0,3.0,65.0,47.0,36.0,197.0,0,0,0,0,0,0,0,
5525,20241222,6,184,290,2290.0,641,631.0,-10.0,932,921.0,-11.0,22.0,8.0,171.0,170.0,140.0,1053.0,0,0,0,0,0,0,0,
5526,20241109,9,83,179,3825.0,1223,1219.0,-4.0,1359,1400.0,1.0,27.0,4.0,96.0,101.0,70.0,396.0,0,0,0,0,0,0,0,
5527,20240919,12,216,297,5251.0,1945,1944.0,-1.0,2151,2214.0,23.0,49.0,7.0,246.0,270.0,214.0,1437.0,23,0,0,0,0,0,0,
5528,20240423,2,278,225,1677.0,1258,1308.0,10.0,1448,1454.0,6.0,9.0,10.0,110.0,106.0,87.0,647.0,0,0,0,0,0,0,0,
5529,20241226,5,222,18,662.0,715,714.0,-1.0,1502,1458.0,-4.0,16.0,10.0,287.0,284.0,258.0,2172.0,0,0,0,0,0,0,0,
5530,20240602,12,82,69,4797.0,1325,1350.0,25.0,1436,1510.0,34.0,22.0,3.0,71.0,80.0,55.0,230.0,25,0,9,0,0,0,0,
5531,20240518,12,216,298,5383.0,845,843.0,-2.0,1104,1107.0,3.0,38.0,4.0,79.0,84.0,42.0,224.0,0,0,0,0,0,0,0,
5532,20240820,5,266,212,481.0,1350,1343.0,-7.0,1703,1706.0,3.0,40.0,4.0,373.0,383.0,339.0,2640.0,0,0,0,0,0,0,0,
5533,20240625,11,79,13,5433.0,1017,1040.0,23.0,1155,1207.0,12.0,26.0,2.0,98.0,87.0,59.0,318.0,0,0,0,0,0,0,0,
5534,20241031,12,222,273,3443.0,1632,1624.0,-8.0,1822,1803.0,-19.0,11.0,3.0,110.0,99.0,85.0,569.0,0,0,0,0,0,0,0,
5535,20240919,9,194,99,3576.0,1629,1715.0,46.0,1729,1823.0,54.0,33.0,9.0,60.0,68.0,26.0,126.0,0,43,8,0,3,0,0,
5536,20240112,14,186,40,2560.0,850,,,1200,,,,,130.0,,,861.0,0,0,0,0,0,1,0,B
5537,20240827,3,266,268,431.0,1430,1425.0,-5.0,1640,1633.0,-7.0,21.0,10.0,130.0,128.0,97.0,679.0,0,0,0,0,0,0,0,
5538,20241124,14,77,18,561.0,635,630.0,-5.0,930,923.0,-7.0,9.0,6.0,115.0,113.0,98.0,721.0,0,0,0,0,0,0,0,
5539,20241121,2,293,165,2633.0,1835,1849.0,14.0,2056,2055.0,-1.0,22.0,4.0,321.0,306.0,280.0,2158.0,0,0,0,0,0,0,0,
5540,20241027,6,293,62,1492.0,600,550.0,-10.0,836,817.0,-19.0,12.0,10.0,156.0,147.0,125.0,927.0,0,0,0,0,0,0,0,
5541,20241006,10,211,163,3170.0,1650,1642.0,-8.0,1820,1812.0,-8.0,11.0,8.0,90.0,90.0,71.0,407.0,0,0,0,0,0,0,0,
5542,20241130,7,163,306,3065.0,1726,1815.0,49.0,2311,2335.0,24.0,20.0,6.0,225.0,200.0,174.0,1695.0,0,0,0,0,24,0,0,
5543,20240606,14,222,211,498.0,615,614.0,-1.0,800,758.0,-2.0,14.0,5.0,105.0,104.0,85.0,543.0,0,0,0,0,0,0,0,
5544,20241108,12,216,53,5854.0,1344,1337.0,-7.0,1648,1629.0,-19.0,17.0,5.0,124.0,112.0,90.0,666.0,0,0,0,0,0,0,0,
5545,20240504,6,184,73,1713.0,525,515.0,-10.0,746,713.0,-33.0,11.0,7.0,141.0,118.0,100.0,757.0,0,0,0,0,0,0,0,
5546,20240920,12,276,297,3718.0,935,933.0,-2.0,1032,1032.0,0.0,15.0,5.0,117.0,119.0,99.0,601.0,0,0,0,0,0,0,0,
5547,20240712,11,224,265,5450.0,1309,1414.0,65.0,1509,1615.0,66.0,23.0,8.0,120.0,121.0,90.0,576.0,0,0,1,0,65,0,0,
5548,20240424,11,64,58,5016.0,1645,1643.0,-2.0,1752,1749.0,-3.0,27.0,3.0,67.0,66.0,36.0,168.0,0,0,0,0,0,0,0,
5549,20240531,9,83,139,3328.0,2115,2148.0,33.0,2305,2329.0,24.0,15.0,5.0,110.0,101.0,81.0,603.0,24,0,0,0,0,0,0,
5550,20240414,14,82,222,3676.0,2225,2234.0,9.0,5,2355.0,-10.0,10.0,2.0,160.0,141.0,129.0,991.0,0,0,0,0,0,0,0,
5551,20240220,4,184,244,1592.0,1959,1955.0,-4.0,2138,2153.0,15.0,24.0,12.0,99.0,118.0,82.0,534.0,0,0,15,0,0,0,0,
5552,20241027,14,225,257,758.0,830,830.0,0.0,1240,1249.0,9.0,11.0,24.0,130.0,139.0,104.0,843.0,0,0,0,0,0,0,0,
5553,20241214,14,206,77,4714.0,1605,1632.0,27.0,1740,1754.0,14.0,11.0,5.0,95.0,82.0,66.0,436.0,0,0,0,0,0,0,0,
5554,20240412,2,217,83,1914.0,1912,1906.0,-6.0,2145,2137.0,-8.0,12.0,28.0,213.0,211.0,171.0,1212.0,0,0,0,0,0,0,0,
5555,20240328,11,64,193,5655.0,2130,2142.0,12.0,2344,2339.0,-5.0,16.0,5.0,134.0,117.0,96.0,737.0,0,0,0,0,0,0,0,
5556,20240121,5,244,184,2460.0,1829,1911.0,42.0,2022,2058.0,36.0,17.0,9.0,113.0,107.0,81.0,534.0,0,0,0,0,36,0,0,
5557,20240104,14,186,254,3163.0,1855,1904.0,9.0,2240,2237.0,-3.0,15.0,4.0,165.0,153.0,134.0,1105.0,0,0,0,0,0,0,0,
5558,20240715,5,3,18,1109.0,1611,1608.0,-3.0,2124,2108.0,-16.0,16.0,5.0,193.0,180.0,159.0,1269.0,0,0,0,0,0,0,0,
5559,20240813,14,77,225,3611.0,820,815.0,-5.0,850,828.0,-22.0,8.0,4.0,150.0,133.0,121.0,879.0,0,0,0,0,0,0,0,
5560,20240723,4,155,82,1497.0,950,947.0,-3.0,1213,1200.0,-13.0,24.0,14.0,263.0,253.0,215.0,1626.0,0,0,0,0,0,0,0,
5561,20240622,14,256,136,1282.0,1850,2033.0,103.0,5,133.0,88.0,15.0,5.0,195.0,180.0,160.0,1313.0,2,0,0,0,86,0,0,
5562,20240712,14,135,176,1947.0,1240,1250.0,10.0,1325,1330.0,5.0,15.0,3.0,45.0,40.0,22.0,102.0,0,0,0,0,0,0,0,
5563,20240303,2,40,83,1442.0,1417,1417.0,0.0,1810,1718.0,-52.0,15.0,16.0,293.0,241.0,210.0,1562.0,0,0,0,0,0,0,0,
5564,20240412,14,211,175,2759.0,1115,1152.0,37.0,1240,1310.0,30.0,11.0,4.0,85.0,78.0,63.0,353.0,3,0,0,0,27,0,0,
5565,20241209,14,183,79,2775.0,1235,1246.0,11.0,1555,1555.0,0.0,12.0,3.0,140.0,129.0,114.0,949.0,0,0,0,0,0,0,0,
5566,20241113,14,184,238,4414.0,1645,1641.0,-4.0,1925,1914.0,-11.0,12.0,3.0,160.0,153.0,138.0,1072.0,0,0,0,0,0,0,0,
5567,20241109,11,64,196,5311.0,1725,1719.0,-6.0,1909,1850.0,-19.0,17.0,3.0,104.0,91.0,71.0,490.0,0,0,0,0,0,0,0,
5568,20240611,2,83,59,2061.0,1645,1859.0,134.0,1850,2051.0,121.0,13.0,7.0,125.0,112.0,92.0,685.0,13,0,0,0,108,0,0,
5569,20241223,2,64,221,2968.0,1850,1850.0,0.0,2046,2044.0,-2.0,24.0,4.0,116.0,114.0,86.0,590.0,0,0,0,0,0,0,0,
5570,20240210,5,205,268,731.0,1100,1102.0,2.0,1321,1249.0,-32.0,9.0,8.0,261.0,227.0,210.0,1589.0,0,0,0,0,0,0,0,
5571,20240609,14,293,79,1685.0,1100,1105.0,5.0,1320,1309.0,-11.0,9.0,10.0,140.0,124.0,105.0,814.0,0,0,0,0,0,0,0,
5572,20240320,13,174,216,1577.0,805,750.0,-15.0,955,915.0,-40.0,10.0,19.0,170.0,145.0,116.0,733.0,0,0,0,0,0,0,0,
5573,20240628,3,16,266,102.0,500,453.0,-7.0,929,917.0,-12.0,11.0,13.0,209.0,204.0,180.0,1448.0,0,0,0,0,0,0,0,
5574,20240913,3,268,266,1319.0,2135,2129.0,-6.0,2342,2339.0,-3.0,21.0,11.0,127.0,130.0,98.0,679.0,0,0,0,0,0,0,0,
5575,20240402,3,143,266,439.0,1859,1907.0,8.0,2154,2151.0,-3.0,18.0,10.0,295.0,284.0,256.0,1874.0,0,0,0,0,0,0,0,
5576,20240201,2,83,174,1726.0,1903,1911.0,8.0,2324,2321.0,-3.0,22.0,3.0,201.0,190.0,165.0,1389.0,0,0,0,0,0,0,0,
5577,20241121,14,194,283,1029.0,1540,1537.0,-3.0,1735,1733.0,-2.0,13.0,5.0,175.0,176.0,158.0,1068.0,0,0,0,0,0,0,0,
5578,20240423,2,148,83,1296.0,652,645.0,-7.0,824,806.0,-18.0,13.0,14.0,152.0,141.0,114.0,761.0,0,0,0,0,0,0,0,
5579,20240830,14,77,51,1429.0,600,557.0,-3.0,955,945.0,-10.0,11.0,4.0,175.0,168.0,153.0,1209.0,0,0,0,0,0,0,0,
5580,20240418,11,64,78,5435.0,1913,1957.0,44.0,2048,2147.0,59.0,41.0,8.0,95.0,110.0,61.0,370.0,44,0,15,0,0,0,0,
5581,20240926,12,83,252,6333.0,2247,2241.0,-6.0,2323,2302.0,-21.0,14.0,5.0,96.0,81.0,62.0,435.0,0,0,0,0,0,0,0,
5582,20241218,14,124,18,2248.0,1405,1401.0,-4.0,1505,1446.0,-19.0,10.0,4.0,60.0,45.0,31.0,153.0,0,0,0,0,0,0,0,
5583,20240817,9,83,20,4009.0,1310,1307.0,-3.0,1413,1404.0,-9.0,12.0,10.0,63.0,57.0,35.0,190.0,0,0,0,0,0,0,0,
5584,20240701,14,183,136,717.0,1845,1859.0,14.0,2040,2050.0,10.0,8.0,5.0,115.0,111.0,98.0,666.0,0,0,0,0,0,0,0,
5585,20240329,10,184,51,2078.0,2130,2127.0,-3.0,2350,2341.0,-9.0,16.0,6.0,140.0,134.0,112.0,787.0,0,0,0,0,0,0,0,
5586,20241202,13,98,283,2737.0,2129,2121.0,-8.0,2328,2308.0,-20.0,40.0,4.0,179.0,167.0,123.0,872.0,0,0,0,0,0,0,0,
5587,20241103,5,83,174,878.0,955,948.0,-7.0,1418,1402.0,-16.0,15.0,7.0,203.0,194.0,172.0,1389.0,0,0,0,0,0,0,0,
5588,20241221,12,243,266,4036.0,500,452.0,-8.0,640,603.0,-37.0,15.0,13.0,100.0,71.0,43.0,228.0,0,0,0,0,0,0,0,
5589,20240323,2,184,79,1153.0,1359,1448.0,49.0,1614,1659.0,45.0,30.0,4.0,135.0,131.0,97.0,759.0,1,0,0,0,44,0,0,
5590,20240322,5,155,20,1233.0,1850,1846.0,-4.0,2215,2137.0,-38.0,13.0,6.0,265.0,231.0,212.0,1521.0,0,0,0,0,0,0,0,
5591,20240320,11,64,226,5451.0,2125,2119.0,-6.0,2237,2222.0,-15.0,26.0,4.0,132.0,123.0,93.0,607.0,0,0,0,0,0,0,0,
5592,20241122,4,79,184,2523.0,1800,1859.0,59.0,2032,2128.0,56.0,23.0,17.0,152.0,149.0,109.0,759.0,8,0,0,0,48,0,0,
5593,20240810,13,254,82,2343.0,1555,1549.0,-6.0,1809,1815.0,6.0,11.0,10.0,254.0,266.0,245.0,1607.0,0,0,0,0,0,0,0,
5594,20240725,4,40,154,109.0,1050,1139.0,49.0,1342,1439.0,57.0,14.0,11.0,172.0,180.0,155.0,1010.0,49,0,8,0,0,0,0,
5595,20240415,2,64,123,2762.0,1646,1700.0,14.0,1736,1746.0,10.0,16.0,2.0,50.0,46.0,28.0,83.0,0,0,0,0,0,0,0,
5596,20240312,6,143,82,3039.0,923,917.0,-6.0,1109,1047.0,-22.0,15.0,9.0,166.0,150.0,126.0,862.0,0,0,0,0,0,0,0,
5597,20240715,14,225,136,383.0,1255,1412.0,77.0,1730,1841.0,71.0,8.0,7.0,155.0,149.0,134.0,1020.0,0,0,71,0,0,0,0,
5598,20240524,5,90,244,2164.0,1015,1052.0,37.0,1155,1224.0,29.0,16.0,4.0,100.0,92.0,72.0,501.0,29,0,0,0,0,0,0,
5599,20240912,5,276,165,829.0,1100,1056.0,-4.0,1204,1205.0,1.0,18.0,23.0,124.0,129.0,88.0,590.0,0,0,0,0,0,0,0,
5600,20241103,2,95,225,3024.0,1538,1528.0,-10.0,1702,1648.0,-14.0,11.0,9.0,84.0,80.0,60.0,347.0,0,0,0,0,0,0,0,
5601,20241212,6,213,163,1991.0,1823,1811.0,-12.0,1922,1856.0,-26.0,9.0,11.0,179.0,165.0,145.0,986.0,0,0,0,0,0,0,0,
5602,20240308,4,215,155,1354.0,2344,2350.0,6.0,750,755.0,5.0,10.0,11.0,306.0,305.0,284.0,2429.0,0,0,0,0,0,0,0,
5603,20241209,14,249,163,6507.0,1800,1758.0,-2.0,1920,1915.0,-5.0,13.0,15.0,80.0,77.0,49.0,345.0,0,0,0,0,0,0,0,
5604,20240305,13,98,106,1494.0,1429,1425.0,-4.0,1737,1719.0,-18.0,17.0,4.0,188.0,174.0,153.0,1065.0,0,0,0,0,0,0,0,
5605,20240125,13,174,82,2388.0,935,930.0,-5.0,1216,1143.0,-33.0,14.0,5.0,281.0,253.0,234.0,1620.0,0,0,0,0,0,0,0,
5606,20240218,2,293,83,2510.0,1754,1756.0,2.0,1953,1956.0,3.0,21.0,16.0,179.0,180.0,143.0,929.0,0,0,0,0,0,0,0,
5607,20241102,12,165,96,3475.0,858,859.0,1.0,1124,1137.0,13.0,19.0,4.0,146.0,158.0,135.0,748.0,0,0,0,0,0,0,0,
5608,20240306,11,1,64,5600.0,619,609.0,-10.0,825,801.0,-24.0,20.0,5.0,126.0,112.0,87.0,481.0,0,0,0,0,0,0,0,
5609,20241113,2,203,83,797.0,621,630.0,9.0,903,925.0,22.0,23.0,17.0,162.0,175.0,135.0,821.0,9,0,13,0,0,0,0,
5610,20240805,13,265,82,2354.0,915,914.0,-1.0,1013,1013.0,0.0,15.0,29.0,178.0,179.0,135.0,1024.0,0,0,0,0,0,0,0,
5611,20241004,1,174,229,4869.0,1345,1343.0,-2.0,1520,1506.0,-14.0,21.0,6.0,95.0,83.0,56.0,335.0,0,0,0,0,0,0,0,
5612,20241026,3,20,222,541.0,1959,1959.0,0.0,2216,2218.0,2.0,17.0,4.0,257.0,259.0,238.0,1715.0,0,0,0,0,0,0,0,
5613,20240831,4,155,256,1189.0,1555,1547.0,-8.0,1854,1824.0,-30.0,16.0,4.0,359.0,337.0,317.0,2446.0,0,0,0,0,0,0,0,
5614,20240729,2,38,64,2692.0,644,700.0,16.0,910,914.0,4.0,14.0,10.0,86.0,74.0,50.0,328.0,0,0,0,0,0,0,0,
5615,20241006,12,243,276,3727.0,1240,1235.0,-5.0,1524,1506.0,-18.0,9.0,6.0,104.0,91.0,76.0,525.0,0,0,0,0,0,0,0,
5616,20240520,14,222,163,2670.0,1950,1942.0,-8.0,2155,2136.0,-19.0,9.0,3.0,125.0,114.0,102.0,763.0,0,0,0,0,0,0,0,
5617,20241112,14,77,174,456.0,1305,1307.0,2.0,1720,1708.0,-12.0,11.0,4.0,195.0,181.0,166.0,1381.0,0,0,0,0,0,0,0,
5618,20240216,2,64,13,1557.0,900,859.0,-1.0,1051,1051.0,0.0,18.0,3.0,111.0,112.0,91.0,646.0,0,0,0,0,0,0,0,
5619,20240907,12,18,103,3648.0,1425,1425.0,0.0,1545,1536.0,-9.0,16.0,4.0,80.0,71.0,51.0,331.0,0,0,0,0,0,0,0,
5620,20241229,9,123,194,3561.0,525,525.0,0.0,740,732.0,-8.0,11.0,3.0,135.0,127.0,113.0,710.0,0,0,0,0,0,0,0,
5621,20241104,3,266,293,326.0,920,917.0,-3.0,1741,1755.0,14.0,20.0,5.0,321.0,338.0,313.0,2520.0,0,0,0,0,0,0,0,
5622,20240515,13,82,296,2203.0,1730,1727.0,-3.0,2006,2007.0,1.0,27.0,4.0,96.0,100.0,69.0,541.0,0,0,0,0,0,0,0,
5623,20240215,10,275,216,130.0,1525,1517.0,-8.0,1848,1853.0,5.0,13.0,9.0,323.0,336.0,314.0,2072.0,0,0,0,0,0,0,0,
5624,20240427,4,154,40,710.0,1151,1135.0,-16.0,1430,1413.0,-17.0,14.0,8.0,159.0,158.0,136.0,1010.0,0,0,0,0,0,0,0,
5625,20241220,5,18,257,1676.0,821,819.0,-2.0,1003,944.0,-19.0,15.0,6.0,162.0,145.0,124.0,874.0,0,0,0,0,0,0,0,
5626,20240223,5,90,122,2054.0,2159,2156.0,-3.0,2254,2237.0,-17.0,8.0,5.0,55.0,41.0,28.0,120.0,0,0,0,0,0,0,0,
5627,20240414,2,189,83,1803.0,1937,1929.0,-8.0,2119,2104.0,-15.0,11.0,14.0,102.0,95.0,70.0,469.0,0,0,0,0,0,0,0,
5628,20240819,2,172,83,528.0,601,613.0,12.0,721,727.0,6.0,15.0,13.0,140.0,134.0,106.0,785.0,0,0,0,0,0,0,0,
5629,20240711,13,244,82,2312.0,848,840.0,-8.0,1035,1035.0,0.0,14.0,32.0,227.0,235.0,189.0,1436.0,0,0,0,0,0,0,0,
5630,20240909,14,249,50,2797.0,1815,1825.0,10.0,1935,1938.0,3.0,11.0,5.0,80.0,73.0,57.0,374.0,0,0,0,0,0,0,0,
5631,20241028,9,56,83,3512.0,600,555.0,-5.0,725,700.0,-25.0,9.0,20.0,145.0,125.0,96.0,695.0,0,0,0,0,0,0,0,
5632,20241217,2,64,73,1008.0,1450,1440.0,-10.0,1615,1554.0,-21.0,15.0,5.0,85.0,74.0,54.0,335.0,0,0,0,0,0,0,0,
5633,20240104,3,266,206,490.0,2312,2302.0,-10.0,545,528.0,-17.0,23.0,4.0,273.0,266.0,239.0,2086.0,0,0,0,0,0,0,0,
5634,20240225,4,225,40,1302.0,2359,2349.0,-10.0,635,615.0,-20.0,11.0,10.0,276.0,266.0,245.0,2300.0,0,0,0,0,0,0,0,
5635,20240821,14,256,20,3950.0,1630,1628.0,-2.0,2120,2113.0,-7.0,12.0,5.0,170.0,165.0,148.0,1164.0,0,0,0,0,0,0,0,
5636,20240502,14,257,82,1801.0,1755,1810.0,15.0,1910,1914.0,4.0,9.0,5.0,135.0,124.0,110.0,794.0,0,0,0,0,0,0,0,
5637,20240729,5,266,142,508.0,835,829.0,-6.0,1635,1629.0,-6.0,25.0,4.0,300.0,300.0,271.0,2306.0,0,0,0,0,0,0,0,
5638,20240909,1,203,174,4972.0,1209,1202.0,-7.0,1530,1505.0,-25.0,12.0,6.0,141.0,123.0,105.0,812.0,0,0,0,0,0,0,0,
5639,20240915,14,225,222,369.0,1745,1746.0,1.0,2020,2010.0,-10.0,6.0,3.0,155.0,144.0,135.0,1009.0,0,0,0,0,0,0,0,
5640,20241004,5,18,214,2364.0,1624,1616.0,-8.0,1740,1727.0,-13.0,9.0,5.0,136.0,131.0,117.0,821.0,0,0,0,0,0,0,0,
5641,20240222,4,155,282,163.0,845,858.0,13.0,1205,1157.0,-8.0,24.0,4.0,200.0,179.0,151.0,1041.0,0,0,0,0,0,0,0,
5642,20241128,14,244,82,196.0,1225,1305.0,40.0,1425,1500.0,35.0,13.0,6.0,240.0,235.0,216.0,1436.0,14,0,0,0,21,0,0,
5643,20240715,5,215,18,665.0,1123,1137.0,14.0,1850,1847.0,-3.0,11.0,7.0,267.0,250.0,232.0,1900.0,0,0,0,0,0,0,0,
5644,20240517,15,40,51,5600.0,1725,1721.0,-4.0,1912,1846.0,-26.0,14.0,5.0,107.0,85.0,66.0,369.0,0,0,0,0,0,0,0,
5645,20240503,14,20,225,3720.0,1110,1105.0,-5.0,1140,1130.0,-10.0,13.0,3.0,150.0,145.0,129.0,872.0,0,0,0,0,0,0,0,
5646,20240424,14,174,82,5959.0,2040,2039.0,-1.0,2310,2300.0,-10.0,27.0,5.0,270.0,261.0,229.0,1620.0,0,0,0,0,0,0,0,
5647,20240531,14,65,186,1264.0,615,610.0,-5.0,630,616.0,-14.0,11.0,5.0,75.0,66.0,50.0,283.0,0,0,0,0,0,0,0,
5648,20241006,8,135,176,343.0,1446,1442.0,-4.0,1529,1526.0,-3.0,16.0,8.0,43.0,44.0,20.0,102.0,0,0,0,0,0,0,0,
5649,20240527,5,79,18,950.0,1745,1850.0,65.0,1945,2028.0,43.0,13.0,6.0,120.0,98.0,79.0,547.0,0,0,0,0,43,0,0,
5650,20240805,2,83,224,1310.0,1830,1859.0,29.0,2247,2312.0,25.0,14.0,6.0,197.0,193.0,173.0,1303.0,0,0,0,0,25,0,0,
5651,20240914,5,82,90,2650.0,1520,1521.0,1.0,2008,2003.0,-5.0,12.0,10.0,168.0,162.0,140.0,1123.0,0,0,0,0,0,0,0,
5652,20241106,2,83,82,577.0,2057,2114.0,17.0,2208,2215.0,7.0,20.0,9.0,131.0,121.0,92.0,641.0,0,0,0,0,0,0,0,
5653,20240703,2,154,194,614.0,600,558.0,-2.0,724,720.0,-4.0,17.0,8.0,84.0,82.0,57.0,335.0,0,0,0,0,0,0,0,
5654,20240916,14,135,159,2529.0,1905,1902.0,-3.0,1955,1947.0,-8.0,13.0,4.0,50.0,45.0,28.0,163.0,0,0,0,0,0,0,0,
5655,20240301,14,82,18,1552.0,1505,1514.0,9.0,1950,2002.0,12.0,10.0,14.0,165.0,168.0,144.0,1199.0,0,0,0,0,0,0,0,
5656,20240610,1,155,154,4925.0,720,,,953,,,,,153.0,,,828.0,0,0,0,0,0,1,0,A
5657,20240613,15,40,224,5711.0,810,803.0,-7.0,948,948.0,0.0,25.0,4.0,98.0,105.0,76.0,280.0,0,0,0,0,0,0,0,
5658,20240312,2,216,20,1235.0,1700,1807.0,67.0,1955,2042.0,47.0,11.0,5.0,175.0,155.0,139.0,977.0,0,0,0,0,47,0,0,
5659,20240520,14,135,151,2295.0,1430,1429.0,-1.0,1530,1526.0,-4.0,17.0,3.0,60.0,57.0,37.0,216.0,0,0,0,0,0,0,0,
5660,20241116,11,64,217,5378.0,1639,1637.0,-2.0,1757,1809.0,12.0,39.0,5.0,78.0,92.0,48.0,290.0,0,0,0,0,0,0,0,
5661,20240929,2,122,64,2947.0,1141,1137.0,-4.0,1338,1347.0,9.0,30.0,15.0,117.0,130.0,85.0,583.0,0,0,0,0,0,0,0,
5662,20240216,2,50,83,1208.0,1245,1234.0,-11.0,1750,1740.0,-10.0,21.0,13.0,185.0,186.0,152.0,1231.0,0,0,0,0,0,0,0,
5663,20240325,5,283,18,2934.0,1421,1636.0,135.0,1652,1902.0,130.0,9.0,10.0,91.0,86.0,67.0,484.0,93,0,0,0,37,0,0,
5664,20241009,3,157,266,66.0,1859,1846.0,-13.0,2221,2248.0,27.0,17.0,46.0,142.0,182.0,119.0,909.0,0,0,27,0,0,0,0,
